record_id,doi,year,title,status,pmcid,versioned_pmcid,local_path,retrieved_at,source_url,resolved_url,source_landing_page_url,source_landing_page_snapshot_path,source_landing_page_snapshot_sha256,source_landing_page_snapshot_bytes,source_name,source_version,requested_version,version_assertion_method,source_version_assertion_method,historical_evaluated_edition_relation,historical_evaluated_edition_equivalence_asserted,transport_provenance_verification_status,transport_provenance_limitation,source_license,source_access,pmc_manifest_path,pmc_manifest_sha256,pmc_manifest_original_path,pmc_package_metadata_snapshot_path,pmc_package_metadata_snapshot_sha256,pmc_package_metadata_snapshot_bytes,pmc_article_xml_original_path,pmc_article_xml_snapshot_path,pmc_article_xml_snapshot_sha256,pmc_article_xml_snapshot_bytes,bytes,sha256,page_count,artifact_type,identity_check,title_similarity,error
doi:10.1021/sb300061x,10.1021/sb300061x,2013,Expanding the Product Profile of a Microbial Alkane Biosynthetic Pathway,already_present,PMC3818147,PMC3818147.1,data/papers/2013/10.1021__sb300061x/versions/pmc_author_manuscript/paper__72fa33aef093.pdf,2026-09-03T04:36:35+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3818147/pdf/nihms515372.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3818147/pdf/nihms515372.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3818147/,data/papers/2013/10.1021__sb300061x/versions/pmc_author_manuscript/source_page__e39210d174ec.html,e39210d174eca6a75d9cbb5b25dbcb810572524720633f44357bc6fff23f8d09,131058,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb300061x/versions/pmc_author_manuscript/pmc_manifest__f0752b826b71.json,f0752b826b7162ae810f28817b89b18b7512e7f6bfe8deb718699d8991f61b22,data/papers/2013/10.1021__sb300061x/pmc.json,data/papers/2013/10.1021__sb300061x/versions/pmc_author_manuscript/pmc_package_metadata__eb7ba7207c70.json,eb7ba7207c702a8e94249c8bb9bc97bdb99e8df8823946bc8fa9dbc206fc9ad8,599,,,,,627614,72fa33aef09305753e83a9c6e3b435e5054939d6f40c849f7bc0b8408ffd2c86,7,article_pdf,doi,1.0,
doi:10.1021/sb300091d,10.1021/sb300091d,2013,Transcription Factor-Based Screens and Synthetic Selections for Microbial Small-Molecule Biosynthesis,already_present,PMC11245165,PMC11245165.1,data/papers/2013/10.1021__sb300091d/versions/pmc_author_manuscript/paper__4ca919000278.pdf,2026-09-03T04:36:34+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC11245165/pdf/nihms-421650.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11245165/pdf/nihms-421650.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11245165/,data/papers/2013/10.1021__sb300091d/versions/pmc_author_manuscript/source_page__bddd6c41fdef.html,bddd6c41fdefc15da9a143b26444b3052f13bb975975cb226c79cb79cf1e5435,245017,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb300091d/versions/pmc_author_manuscript/pmc_manifest__b845908f582b.json,b845908f582beb0323af9bd5a9db0eeb7207f2084acc05c81dd4b72bef5efa2c,data/papers/2013/10.1021__sb300091d/pmc.json,data/papers/2013/10.1021__sb300091d/versions/pmc_author_manuscript/pmc_package_metadata__93a473b4657b.json,93a473b4657b9e2e4cf03cae52d330a6052a8b7fa7bd559b11a1c96e4cb0b576,634,,,,,1117245,4ca9190002785169c84168b3e981717ba3de6cf0240c9f8f3f40591e39a1b722,26,article_pdf,doi,1.0,
doi:10.1021/sb300093y,10.1021/sb300093y,2013,Reverse Engineering Validation using a Benchmark Synthetic Gene Circuit in Human Cells,already_present,PMC3716858,PMC3716858.1,data/papers/2013/10.1021__sb300093y/versions/pmc_author_manuscript/paper__27290002c628.pdf,2026-09-03T05:28:42+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716858/pdf/nihms462520.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716858/pdf/nihms462520.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716858/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb300093y/versions/pmc_author_manuscript/pmc_manifest__e1035fa06d31.json,e1035fa06d3138b0569ae7f7dfa7bbb2fcba90c3b5d20b81221747f67ba956fe,data/papers/2013/10.1021__sb300093y/pmc.json,data/papers/2013/10.1021__sb300093y/versions/pmc_author_manuscript/pmc_package_metadata__a7277bb5125d.json,a7277bb5125d131bfb79cab67f11e54bc10caadab249d3827e2211f841de9e37,614,data/papers/2013/10.1021__sb300093y/pmc/PMC3716858.1.xml,data/papers/2013/10.1021__sb300093y/versions/pmc_author_manuscript/pmc_article_xml__ba516c3963a0.xml,ba516c3963a0a36a201c45b0b35ee11b52d9fc25241087ddbe1f66295e130396,83182,1947008,27290002c6282f4a8d094b4371b5459b8d229765b338e60bf13c726535a8ee36,15,article_pdf,doi,1.0,
doi:10.1021/sb3001003,10.1021/sb3001003,2013,EngineeredStreptomyces avermitilisHost for Heterologous Expression of Biosynthetic Gene Cluster for Secondary Metabolites,already_present,PMC3932656,PMC3932656.1,data/papers/2013/10.1021__sb3001003/versions/pmc_author_manuscript/paper__c7260d31f551.pdf,2026-09-03T05:28:50+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3932656/pdf/nihms547783.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3932656/pdf/nihms547783.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3932656/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb3001003/versions/pmc_author_manuscript/pmc_manifest__1b43f2275aeb.json,1b43f2275aeb47564a9dc00fb7488d8873d6af11ef625cb8873eeebbfa942b0b,data/papers/2013/10.1021__sb3001003/pmc.json,data/papers/2013/10.1021__sb3001003/versions/pmc_author_manuscript/pmc_package_metadata__ba6ef4ffb231.json,ba6ef4ffb231a1b812a6dafc7c4ffe2803e9b7f885bd29358d5c2527df98953e,651,data/papers/2013/10.1021__sb3001003/pmc/PMC3932656.1.xml,data/papers/2013/10.1021__sb3001003/versions/pmc_author_manuscript/pmc_article_xml__d6fffe0dc171.xml,d6fffe0dc171dbb7d2ff94bc3580b76a04e63ec4885ba9b73fdb5e00e7cbbe30,159748,2701631,c7260d31f5516a55553056318ad264f5ad3557d283a28020c9a356f205df42c6,25,article_pdf,doi,1.0,
doi:10.1021/sb300101g,10.1021/sb300101g,2013,Synthetic Biology of Antimicrobial Discovery,already_present,PMC3716841,PMC3716841.1,data/papers/2013/10.1021__sb300101g/versions/pmc_author_manuscript/paper__67eb1d789d76.pdf,2026-09-03T05:28:45+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716841/pdf/nihms-426717.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716841/pdf/nihms-426717.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716841/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb300101g/versions/pmc_author_manuscript/pmc_manifest__ad2f833308f2.json,ad2f833308f22092de99e42a28128b8dc490c435748656f4cbff9dfec5bc2c29,data/papers/2013/10.1021__sb300101g/pmc.json,data/papers/2013/10.1021__sb300101g/versions/pmc_author_manuscript/pmc_package_metadata__a4e3b1ff7fc0.json,a4e3b1ff7fc05c441377944ecd624872ccdcf936db2c7deaa9a35449efc2ed7d,572,data/papers/2013/10.1021__sb300101g/pmc/PMC3716841.1.xml,data/papers/2013/10.1021__sb300101g/versions/pmc_author_manuscript/pmc_article_xml__3a963918b47a.xml,3a963918b47ab20a5d38fb5f0fa1dbd3d35e88a36aae71444a68a22817707727,215105,1318738,67eb1d789d76e85227075f378ad06cb1d07be7660540a1739c1bfcc5035a077c,26,article_pdf,doi,1.0,
doi:10.1021/sb3001062,10.1021/sb3001062,2013,Designed Biosynthesis of 36-Methyl-FK506 by Polyketide Precursor Pathway Engineering,already_present,PMC3716868,PMC3716868.1,data/papers/2013/10.1021__sb3001062/versions/pmc_author_manuscript/paper__765be563bbbb.pdf,2026-09-03T05:28:47+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716868/pdf/nihms419843.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716868/pdf/nihms419843.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3716868/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb3001062/versions/pmc_author_manuscript/pmc_manifest__c1f94c767508.json,c1f94c76750804997dc88c028d84d8c0e850b638fea6a8e3f1be529c49038ead,data/papers/2013/10.1021__sb3001062/pmc.json,data/papers/2013/10.1021__sb3001062/versions/pmc_author_manuscript/pmc_package_metadata__2053abff9cdc.json,2053abff9cdcb5d6a77d589ba16e093905cd8cdad5bd571710dc610c79607e8f,612,data/papers/2013/10.1021__sb3001062/pmc/PMC3716868.1.xml,data/papers/2013/10.1021__sb3001062/versions/pmc_author_manuscript/pmc_article_xml__9bcf3d7738bf.xml,9bcf3d7738bf2ee248e11908cd304004870a1c9db97e6fe31d863a695a7cf792,68467,1201451,765be563bbbbb1904a222079d2f905099f6ae67c47e34f1321d19623a13608a8,10,article_pdf,doi,1.0,
doi:10.1021/sb3001112,10.1021/sb3001112,2013,Synthesizing Biomolecule-Based Boolean Logic Gates,already_present,PMC3603578,PMC3603578.1,data/papers/2013/10.1021__sb3001112/versions/pmc_author_manuscript/paper__39f5f7c00e7c.pdf,2026-09-03T04:36:37+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3603578/pdf/nihms427437.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3603578/pdf/nihms427437.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3603578/,data/papers/2013/10.1021__sb3001112/versions/pmc_author_manuscript/source_page__155a598f09fd.html,155a598f09fd7a1e2962585b7e405ad68e667d008512312b42bb09aa1dddd69c,223155,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb3001112/versions/pmc_author_manuscript/pmc_manifest__3c17e98f9456.json,3c17e98f945678dd6084172c99418d85e03448f3c4120ed294cc18fb7142ac66,data/papers/2013/10.1021__sb3001112/pmc.json,data/papers/2013/10.1021__sb3001112/versions/pmc_author_manuscript/pmc_package_metadata__e8263a2a0264.json,e8263a2a0264f4f3f7a240b6a79d93fb61e104044a9ce514788e28954901d79f,578,,,,,1908810,39f5f7c00e7cb72b74c50c479b78dac2d4dff6aec6f3bdf1dde2f4e9a9bd793f,22,article_pdf,doi,1.0,
doi:10.1021/sb300131w,10.1021/sb300131w,2013,Multichange Isothermal Mutagenesis: A New Strategy for Multiple Site-Directed Mutations in Plasmid DNA,already_present,PMC4040258,PMC4040258.1,data/papers/2013/10.1021__sb300131w/versions/pmc_author_manuscript/paper__5681929e3ef0.pdf,2026-09-03T05:28:56+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4040258/pdf/nihms551388.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4040258/pdf/nihms551388.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4040258/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb300131w/versions/pmc_author_manuscript/pmc_manifest__f24451857b91.json,f24451857b91a9a233c922a13b5af0e8acf92b5d2f0ad971ca701d03e06e7995,data/papers/2013/10.1021__sb300131w/pmc.json,data/papers/2013/10.1021__sb300131w/versions/pmc_author_manuscript/pmc_package_metadata__78797024fcfd.json,78797024fcfd24a22182fe11aba0b79aa1fdc874611fef0dd3dfdfeb7cb47752,629,data/papers/2013/10.1021__sb300131w/pmc/PMC4040258.1.xml,data/papers/2013/10.1021__sb300131w/versions/pmc_author_manuscript/pmc_article_xml__dab6c9cc43ad.xml,dab6c9cc43ad100af6c0f34a5b10dbd2abaf236019f91c3ad5ce0befdf4cb3ef,41249,499464,5681929e3ef06edd600ad81d86182486b3fbe7bd673bfff88c621159dc94195d,9,article_pdf,doi,1.0,
doi:10.1021/sb4000096,10.1021/sb4000096,2013,Modularity of Select Riboswitch Expression Platforms Enables Facile Engineering of Novel Genetic Regulatory Devices,already_present,PMC3742664,PMC3742664.1,data/papers/2013/10.1021__sb4000096/versions/pmc_author_manuscript/paper__fd875370e2db.pdf,2026-09-03T05:28:53+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3742664/pdf/nihms-459820.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3742664/pdf/nihms-459820.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3742664/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb4000096/versions/pmc_author_manuscript/pmc_manifest__bed7c0a3517b.json,bed7c0a3517bc7067943366a28ab95e116264b9a7ca33e5ed3ab55e06260413f,data/papers/2013/10.1021__sb4000096/pmc.json,data/papers/2013/10.1021__sb4000096/versions/pmc_author_manuscript/pmc_package_metadata__cded189bf0e1.json,cded189bf0e1af0d521135d8940d5694b932ad62b0dfe4e251f213e52c3facdd,643,data/papers/2013/10.1021__sb4000096/pmc/PMC3742664.1.xml,data/papers/2013/10.1021__sb4000096/versions/pmc_author_manuscript/pmc_article_xml__456f30512dd6.xml,456f30512dd619beb2451517be062891dbf927875654564a037c9ee1cfde4801,124416,1821266,fd875370e2db830a43013bf0c2d639eae1a1e7282c710ebfe20c672cf4ff4110,21,article_pdf,doi,1.0,
doi:10.1021/sb400019s,10.1021/sb400019s,2013,Orthogonal Labeling of M13 Minor Capsid Proteins with DNA to Self-Assemble End-to-End Multiphage Structures,already_present,PMC3905569,PMC3905569.1,data/papers/2013/10.1021__sb400019s/versions/pmc_author_manuscript/paper__892995104aba.pdf,2026-09-03T04:36:44+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3905569/pdf/nihms548484.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3905569/pdf/nihms548484.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3905569/,data/papers/2013/10.1021__sb400019s/versions/pmc_author_manuscript/source_page__d3751fc32e19.html,d3751fc32e19b5b35517c23736312b27883eb30701691677560ad8c6fa289d32,159943,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb400019s/versions/pmc_author_manuscript/pmc_manifest__e538e4571321.json,e538e4571321c02fd7a89a292ccbc43d2e1302b536e9c328f5ad075831c3008e,data/papers/2013/10.1021__sb400019s/pmc.json,data/papers/2013/10.1021__sb400019s/versions/pmc_author_manuscript/pmc_package_metadata__cd6ebb48f681.json,cd6ebb48f6812f8e54e5d624b35bfcb0eaf2d63c8216b6be965a4072b9b54a7d,636,,,,,1437101,892995104abadea7290d40d02d754950d96bfd9d254bcad45b78eee70c22c1fc,12,article_pdf,doi,1.0,
doi:10.1021/sb4000355,10.1021/sb4000355,2013,"Sequence, Cloning, and Analysis of the Fluvirucin B1 Polyketide Synthase from Actinomadura vulgaris",already_present,PMC4235520,PMC4235520.1,data/papers/2013/10.1021__sb4000355/versions/pmc_author_manuscript/paper__6565cd82e748.pdf,2026-09-03T04:36:49+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4235520/pdf/nihms639904.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4235520/pdf/nihms639904.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4235520/,data/papers/2013/10.1021__sb4000355/versions/pmc_author_manuscript/source_page__7a454823052f.html,7a454823052f42861e9ce8a8721c48e5b85855943c97388dc59c0bbf6ff75ce6,181890,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb4000355/versions/pmc_author_manuscript/pmc_manifest__91af6f9bae8a.json,91af6f9bae8a172815f33074a80d9c7186e6fe35b2b1621f8946533cdb6d11cc,data/papers/2013/10.1021__sb4000355/pmc.json,data/papers/2013/10.1021__sb4000355/versions/pmc_author_manuscript/pmc_package_metadata__a1c72626e6fc.json,a1c72626e6fc6c0f184811022c2e220f8482d8a4d2b24f38afd49da550f8d85c,628,,,,,1766459,6565cd82e748095ada76b51f60cc40288d22c8a8764ac5dbaac23d32989e75b8,21,article_pdf,doi,1.0,
doi:10.1021/sb4000367,10.1021/sb4000367,2013,"Antimicrobial Peptides Targeting Gram-negative Pathogens, Produced and Delivered by Lactic Acid Bacteria",already_present,PMC4222081,PMC4222081.1,data/papers/2013/10.1021__sb4000367/versions/pmc_author_manuscript/paper__f9a3f1a857c6.pdf,2026-09-03T05:28:58+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4222081/pdf/nihms504696.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4222081/pdf/nihms504696.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4222081/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb4000367/versions/pmc_author_manuscript/pmc_manifest__652c73aa0294.json,652c73aa0294b4a28761ef36d13d3771a3dfdd49d98e2a5d55309cb9ffb650b3,data/papers/2013/10.1021__sb4000367/pmc.json,data/papers/2013/10.1021__sb4000367/versions/pmc_author_manuscript/pmc_package_metadata__fe46b3b96a8c.json,fe46b3b96a8c58da5b9dd02204eda6e137efb414f5d0ec2d7afb2be4c629655f,632,data/papers/2013/10.1021__sb4000367/pmc/PMC4222081.1.xml,data/papers/2013/10.1021__sb4000367/versions/pmc_author_manuscript/pmc_article_xml__fd51f21dceaa.xml,fd51f21dceaac2572d24b7dc6863c8792890a23a0e3cfbda5cd26cb2fc9338f5,123151,541757,f9a3f1a857c6a1bb70748e943570d69f910823b6e0cd2dd3eda78274e8514647,20,article_pdf,doi,1.0,
doi:10.1021/sb400048b,10.1021/sb400048b,2013,Discovery of Cryptic Polyketide Metabolites from Dermatophytes Using Heterologous Expression in Aspergillus nidulans,already_present,PMC3795930,PMC3795930.1,data/papers/2013/10.1021__sb400048b/versions/pmc_author_manuscript/paper__f7b879b91493.pdf,2026-09-03T04:36:47+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3795930/pdf/nihms-489653.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3795930/pdf/nihms-489653.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3795930/,data/papers/2013/10.1021__sb400048b/versions/pmc_author_manuscript/source_page__33f683fd8c99.html,33f683fd8c99c0dc081032f0bfbef5bf23ac5e8c8d683181c9cc0b6e35a36bd4,149537,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb400048b/versions/pmc_author_manuscript/pmc_manifest__9e3819c528a4.json,9e3819c528a48880a8c2fd29dbd461293c7e3f29ebf671d0db58d0cb5b63cd18,data/papers/2013/10.1021__sb400048b/pmc.json,data/papers/2013/10.1021__sb400048b/versions/pmc_author_manuscript/pmc_package_metadata__f5b0924476ff.json,f5b0924476ffa3b355664339bd685f1c8abea0cd3c392b824657e7a77f6287f0,644,,,,,903952,f7b879b91493a7f9f9123664be12adb05c38e4eae677696b8298bb6292a28988,11,article_pdf,doi,1.0,
doi:10.1021/sb400058n,10.1021/sb400058n,2013,Refactoring the Silent Spectinabilin Gene Cluster Using a Plug-and-Play Scaffold,already_present,PMC4326240,PMC4326240.1,data/papers/2013/10.1021__sb400058n/versions/pmc_author_manuscript/paper__6c904d4c76bb.pdf,2026-09-03T05:29:01+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC4326240/pdf/nihms660439.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4326240/pdf/nihms660439.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4326240/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb400058n/versions/pmc_author_manuscript/pmc_manifest__3b8fe661d382.json,3b8fe661d382ef768bff730ed50ccca2f741f6befb88ac4e82e76e37e96bfa6b,data/papers/2013/10.1021__sb400058n/pmc.json,data/papers/2013/10.1021__sb400058n/versions/pmc_author_manuscript/pmc_package_metadata__f73c8642eb02.json,f73c8642eb02f629341d11249d68c5293aeda6776e568201a385b81dcc263cec,608,data/papers/2013/10.1021__sb400058n/pmc/PMC4326240.1.xml,data/papers/2013/10.1021__sb400058n/versions/pmc_author_manuscript/pmc_article_xml__f16cdee81f71.xml,f16cdee81f71a02a2808522aa9c9540ec109ce7f062116b5b2f4839d55ca521f,110424,317830,6c904d4c76bbe55ef4f376c0ed4a1ea483c64161a9fd0275ae433c265d5e8378,17,article_pdf,doi,1.0,
doi:10.1021/sb400076r,10.1021/sb400076r,2013,"SCHEMA Computational Design of Virus Capsid Chimeras: Calibrating How Genome Packaging, Protection, and Transduction Correlate with Calculated Structural Disruption",already_present,PMC3932147,PMC3932147.1,data/papers/2013/10.1021__sb400076r/versions/pmc_author_manuscript/paper__3a4f1dc2af0a.pdf,2026-09-03T05:29:06+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3932147/pdf/nihms513620.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3932147/pdf/nihms513620.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3932147/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb400076r/versions/pmc_author_manuscript/pmc_manifest__03b7eba325b5.json,03b7eba325b58340587476552a52debcc1229f86d725d02f9bce177e22131b3a,data/papers/2013/10.1021__sb400076r/pmc.json,data/papers/2013/10.1021__sb400076r/versions/pmc_author_manuscript/pmc_package_metadata__1b85be2772a9.json,1b85be2772a96c77768265ca41faf408c3e1bda6a8f57900fa193454a8c35f1d,692,data/papers/2013/10.1021__sb400076r/pmc/PMC3932147.1.xml,data/papers/2013/10.1021__sb400076r/versions/pmc_author_manuscript/pmc_article_xml__de9b0a701ff3.xml,de9b0a701ff3a03497e9e282f5f1f4875b5490761da004db148df231ca34b1d4,120421,1059526,3a4f1dc2af0a5b0018c87ba1d226290c81957f618c8ed508fffec09d534b08ca,23,article_pdf,doi,1.0,
doi:10.1021/sb4000806,10.1021/sb4000806,2013,Facile Method for Site-specific Gene Integration in Lysobacter enzymogenes for Yield Improvement of the Anti-MRSA Antibiotics WAP-8294A and the Antifungal Antibiotic HSAF,already_present,PMC3830728,PMC3830728.1,data/papers/2013/10.1021__sb4000806/versions/pmc_author_manuscript/paper__3a595aed4a8c.pdf,2026-09-03T05:29:04+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC3830728/pdf/nihms516135.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3830728/pdf/nihms516135.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3830728/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2013/10.1021__sb4000806/versions/pmc_author_manuscript/pmc_manifest__75418b1d0e3e.json,75418b1d0e3e00c880b9e91f34235d681b9552f2fa1fde64248ca3411eda0996,data/papers/2013/10.1021__sb4000806/pmc.json,data/papers/2013/10.1021__sb4000806/versions/pmc_author_manuscript/pmc_package_metadata__b807251fca68.json,b807251fca683d42469660d657211b1c5ced81af0e4d3af09bde79874c444529,700,data/papers/2013/10.1021__sb4000806/pmc/PMC3830728.1.xml,data/papers/2013/10.1021__sb4000806/versions/pmc_author_manuscript/pmc_article_xml__96036ac75a8b.xml,96036ac75a8bb1b766c4d67f9cef0dbe34b4bd46522e028c1c5b5100a8b32d46,77209,2234471,3a595aed4a8c999ae17600f659a23fcd232a6bb8643e36b35b3c1f09aa6d5f25,18,article_pdf,doi,1.0,
