record_id,doi,year,title,has_local_article_pdf,has_local_article_text,has_local_source,has_verified_local_article_pdf,has_verified_local_article_text,has_verified_local_source,has_local_version_of_record_pdf,article_pdf_count,verified_article_pdf_count,verified_article_text_count,version_of_record_pdf_count,preferred_pdf_path,preferred_pdf_is_version_of_record,article_pdf_paths_json,verified_article_pdf_paths_json,version_of_record_pdf_paths_json,article_text_paths_json,verified_article_text_paths_json,article_artifacts_json,verified_article_artifact_count,invalid_artifact_count,unverified_artifact_count,artifact_issues_json,source_versions_json,pmcid,pmc_status,pmc_media_count,pmc_image_count,pmc_media_paths_json,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,all_compatible_figures_compliant
doi:10.1021/sb5000252,10.1021/sb5000252,2014,Bacillus subtilis Biosensor Engineered To Assess Meat Spoilage,True,False,True,True,False,True,True,1,1,0,1,data/papers/2014/10.1021__sb5000252/publisher/paper.pdf,True,"[""data/papers/2014/10.1021__sb5000252/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb5000252/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb5000252/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2014/10.1021__sb5000252/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""367f3885868a30de72bd62a03d855d5cabc6924a554526c96320b57cd8149497"", ""hash_algorithm"": ""sha256"", ""md5"": ""0848d29f57909b4ec8100e2b4dee1bee"", ""bytes"": 523348, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb5000252"", ""provenance_path"": ""data/papers/2014/10.1021__sb5000252/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],1,1,0,0,True,False
doi:10.1021/sb500033d,10.1021/sb500033d,2014,Silencing of Antibiotic Resistance in E. coli with Engineered Phage Bearing Small Regulatory RNAs,True,False,True,True,False,True,True,1,1,0,1,data/papers/2014/10.1021__sb500033d/publisher/paper.pdf,True,"[""data/papers/2014/10.1021__sb500033d/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb500033d/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb500033d/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2014/10.1021__sb500033d/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""c55fe0063273c5025bce8a551e8ccb806feca6e2e8e6e525d9e2d5f5b669907c"", ""hash_algorithm"": ""sha256"", ""md5"": ""f3f43ebee4949e334597fef8470667b5"", ""bytes"": 556017, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500033d"", ""provenance_path"": ""data/papers/2014/10.1021__sb500033d/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],3,2,0,0,True,False
doi:10.1021/sb500029n,10.1021/sb500029n,2014,Multistage Regulator Based on Tandem Promoters and CRISPR/Cas,True,False,True,True,False,True,True,1,1,0,1,data/papers/2014/10.1021__sb500029n/publisher/paper.pdf,True,"[""data/papers/2014/10.1021__sb500029n/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb500029n/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb500029n/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2014/10.1021__sb500029n/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""d9f486b5c1b922b600f8a1cd93775fa45df0230d782dda6e6b212ef020b78107"", ""hash_algorithm"": ""sha256"", ""md5"": ""314ac3af4c5439cbd39b9eb81d846833"", ""bytes"": 2618284, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500029n"", ""provenance_path"": ""data/papers/2014/10.1021__sb500029n/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],3,2,1,0,True,False
doi:10.1021/sb500023f,10.1021/sb500023f,2014,"Design, Construction, and Characterization of a Set of Biosensors for Aromatic Compounds",True,False,True,True,False,True,True,1,1,0,1,data/papers/2014/10.1021__sb500023f/publisher/paper.pdf,True,"[""data/papers/2014/10.1021__sb500023f/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb500023f/publisher/paper.pdf""]","[""data/papers/2014/10.1021__sb500023f/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2014/10.1021__sb500023f/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""cfb3bebfc970cc08ce6c59483e6315320f6332864f0f778edb44db32ef984226"", ""hash_algorithm"": ""sha256"", ""md5"": ""cc9052ae8621cc18bc028778a33fc6de"", ""bytes"": 1494786, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500023f"", ""provenance_path"": ""data/papers/2014/10.1021__sb500023f/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],3,3,0,0,True,False
doi:10.1021/sb500113b,10.1021/sb500113b,2015,Engineering Living Functional Materials,True,True,True,True,True,True,True,2,2,2,2,data/papers/2015/10.1021__sb500113b/paper.pdf,True,"[""data/papers/2015/10.1021__sb500113b/paper.pdf"", ""data/papers/2015/10.1021__sb500113b/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500113b/paper.pdf"", ""data/papers/2015/10.1021__sb500113b/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500113b/paper.pdf"", ""data/papers/2015/10.1021__sb500113b/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500113b/pmc/PMC4304442.1.txt"", ""data/papers/2015/10.1021__sb500113b/pmc/PMC4304442.1.xml""]","[""data/papers/2015/10.1021__sb500113b/pmc/PMC4304442.1.txt"", ""data/papers/2015/10.1021__sb500113b/pmc/PMC4304442.1.xml""]","[{""path"": ""data/papers/2015/10.1021__sb500113b/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""663902a6bee9014be5071a289546dfd6ab93e6fa3a224bddaec8b00b585f87b9"", ""hash_algorithm"": ""sha256"", ""md5"": ""0b19d9d015a2b2a986b99fe3dcc3a2cf"", ""bytes"": 899333, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304442.1/PMC4304442.1.pdf?md5=0b19d9d015a2b2a986b99fe3dcc3a2cf"", ""provenance_path"": ""data/papers/2015/10.1021__sb500113b/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb500113b/pmc/PMC4304442.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""d1965cc3231ffaeb3e241271843d6a6135983e334547b2bf5f52eb446bb04cf8"", ""hash_algorithm"": ""sha256"", ""md5"": ""0288fe71e87137c78e4e59a59d25b03f"", ""bytes"": 22174, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304442.1/PMC4304442.1.txt?md5=0288fe71e87137c78e4e59a59d25b03f"", ""provenance_path"": ""data/papers/2015/10.1021__sb500113b/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb500113b/pmc/PMC4304442.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""a749741f6a04314b9889eb6117a3c562f8c136c945ed3b7238d2d11de2506cd2"", ""hash_algorithm"": ""sha256"", ""md5"": ""185f37ba00e29152851598eae07b8dfd"", ""bytes"": 42998, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304442.1/PMC4304442.1.xml?md5=185f37ba00e29152851598eae07b8dfd"", ""provenance_path"": ""data/papers/2015/10.1021__sb500113b/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb500113b/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""7b973feb94eb58e6667eced3b390bcf19a7d05a1410dda76084dd1a9e890c1c0"", ""hash_algorithm"": ""sha256"", ""md5"": ""6a5781d840d45111871e2cb913e0826e"", ""bytes"": 938688, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500113b"", ""provenance_path"": ""data/papers/2015/10.1021__sb500113b/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",4,0,0,[],"[""publishedVersion"", ""published_version""]",PMC4304442,already_present,3,3,"[""data/papers/2015/10.1021__sb500113b/media/sb-2014-00113b_0001.jpg"", ""data/papers/2015/10.1021__sb500113b/media/sb-2014-00113b_0002.jpg"", ""data/papers/2015/10.1021__sb500113b/media/sb-2014-00113b_0004.jpg""]",2,0,0,0,False,False
doi:10.1021/sb500096y,10.1021/sb500096y,2015,A Highly Tunable System for the Simultaneous Expression of Multiple Enzymes in Saccharomyces cerevisiae,True,False,True,True,False,True,True,1,1,0,1,data/papers/2015/10.1021__sb500096y/publisher/paper.pdf,True,"[""data/papers/2015/10.1021__sb500096y/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500096y/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500096y/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2015/10.1021__sb500096y/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""af4ec47596fbb0660b1fbb0b96d3352c6eeb8d1b19321be03de10a1792876da2"", ""hash_algorithm"": ""sha256"", ""md5"": ""d24b5d0bb69b36dd560a10abaa4d3f6d"", ""bytes"": 973498, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500096y"", ""provenance_path"": ""data/papers/2015/10.1021__sb500096y/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],4,0,0,0,False,False
doi:10.1021/sb5001565,10.1021/sb5001565,2015,Direct Mutagenesis of Thousands of Genomic Targets Using Microarray-Derived Oligonucleotides,True,True,True,True,True,True,True,2,2,2,2,data/papers/2015/10.1021__sb5001565/paper.pdf,True,"[""data/papers/2015/10.1021__sb5001565/paper.pdf"", ""data/papers/2015/10.1021__sb5001565/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb5001565/paper.pdf"", ""data/papers/2015/10.1021__sb5001565/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb5001565/paper.pdf"", ""data/papers/2015/10.1021__sb5001565/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb5001565/pmc/PMC4304438.1.txt"", ""data/papers/2015/10.1021__sb5001565/pmc/PMC4304438.1.xml""]","[""data/papers/2015/10.1021__sb5001565/pmc/PMC4304438.1.txt"", ""data/papers/2015/10.1021__sb5001565/pmc/PMC4304438.1.xml""]","[{""path"": ""data/papers/2015/10.1021__sb5001565/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""12b035fe83c20a319412e94af8a1f3bee93e91cfa2ad191cb582fe83b90b4068"", ""hash_algorithm"": ""sha256"", ""md5"": ""2003808ef211f5b0acd219667bfac3eb"", ""bytes"": 1237666, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304438.1/PMC4304438.1.pdf?md5=2003808ef211f5b0acd219667bfac3eb"", ""provenance_path"": ""data/papers/2015/10.1021__sb5001565/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb5001565/pmc/PMC4304438.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""7ca3fc11131419696a41d268fc7442f122acf4b4a37867dde9224bfe0955c021"", ""hash_algorithm"": ""sha256"", ""md5"": ""d4744d6b20abf0efda26de1614442010"", ""bytes"": 33295, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304438.1/PMC4304438.1.txt?md5=d4744d6b20abf0efda26de1614442010"", ""provenance_path"": ""data/papers/2015/10.1021__sb5001565/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb5001565/pmc/PMC4304438.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""71e284b2a0b3f0c272b666846df01c27237feeb276c7e3da03a6171489d30da1"", ""hash_algorithm"": ""sha256"", ""md5"": ""4dfe677c5532c1f47843e496d32285e5"", ""bytes"": 68781, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304438.1/PMC4304438.1.xml?md5=4dfe677c5532c1f47843e496d32285e5"", ""provenance_path"": ""data/papers/2015/10.1021__sb5001565/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb5001565/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""9bf0fa68642c71b2bfa68e34a5074ab1bbc56307d9a8e8d49dd4a2a3065d77f6"", ""hash_algorithm"": ""sha256"", ""md5"": ""299d7f135793c32273ab8b8b129b1d92"", ""bytes"": 1203538, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb5001565"", ""provenance_path"": ""data/papers/2015/10.1021__sb5001565/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",4,0,0,[],"[""publishedVersion"", ""published_version""]",PMC4304438,already_present,6,4,"[""data/papers/2015/10.1021__sb5001565/media/sb-2014-001565_0002.jpg"", ""data/papers/2015/10.1021__sb5001565/media/sb-2014-001565_0003.jpg"", ""data/papers/2015/10.1021__sb5001565/media/sb-2014-001565_0004.jpg"", ""data/papers/2015/10.1021__sb5001565/media/sb-2014-001565_0005.jpg"", ""data/papers/2015/10.1021__sb5001565/media/sb5001565_si_001.pdf"", ""data/papers/2015/10.1021__sb5001565/media/sb5001565_si_002.xlsx""]",3,0,0,0,False,False
doi:10.1021/sb500079f,10.1021/sb500079f,2015,Combinatorial Assembly of Large Biochemical Pathways into Yeast Chromosomes for Improved Production of Value-added Compounds,True,False,True,True,False,True,True,1,1,0,1,data/papers/2015/10.1021__sb500079f/publisher/paper.pdf,True,"[""data/papers/2015/10.1021__sb500079f/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500079f/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500079f/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2015/10.1021__sb500079f/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""1aae0e28c57c3447aa58c2e15e926061315eb832e03fe1cd9d7227ebd4d158ae"", ""hash_algorithm"": ""sha256"", ""md5"": ""e74289803289efced9d1a1abeee2e3bf"", ""bytes"": 2828784, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500079f"", ""provenance_path"": ""data/papers/2015/10.1021__sb500079f/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],6,1,0,0,True,False
doi:10.1021/sb500165g,10.1021/sb500165g,2015,"A Low Cost, Customizable Turbidostat for Use in Synthetic Circuit Characterization",True,True,True,True,True,True,True,2,2,2,2,data/papers/2015/10.1021__sb500165g/paper.pdf,True,"[""data/papers/2015/10.1021__sb500165g/paper.pdf"", ""data/papers/2015/10.1021__sb500165g/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500165g/paper.pdf"", ""data/papers/2015/10.1021__sb500165g/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500165g/paper.pdf"", ""data/papers/2015/10.1021__sb500165g/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb500165g/pmc/PMC4304434.1.txt"", ""data/papers/2015/10.1021__sb500165g/pmc/PMC4304434.1.xml""]","[""data/papers/2015/10.1021__sb500165g/pmc/PMC4304434.1.txt"", ""data/papers/2015/10.1021__sb500165g/pmc/PMC4304434.1.xml""]","[{""path"": ""data/papers/2015/10.1021__sb500165g/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""cc667c14ab478e8f4ffb5dfe7cffb37dfacbd087366e512260fd467f23334bd1"", ""hash_algorithm"": ""sha256"", ""md5"": ""c1e41531c21344e5991bb1f1ca8723b8"", ""bytes"": 1665194, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304434.1/PMC4304434.1.pdf?md5=c1e41531c21344e5991bb1f1ca8723b8"", ""provenance_path"": ""data/papers/2015/10.1021__sb500165g/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb500165g/pmc/PMC4304434.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""ef93ca02caa35e2e183d3b1fa98584c2410d83bd87223735aa4049a4e0634809"", ""hash_algorithm"": ""sha256"", ""md5"": ""c94bf7a75bc6b1d70887fbf9937170ac"", ""bytes"": 36003, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304434.1/PMC4304434.1.txt?md5=c94bf7a75bc6b1d70887fbf9937170ac"", ""provenance_path"": ""data/papers/2015/10.1021__sb500165g/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb500165g/pmc/PMC4304434.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""136f3903577755a962968732425891913661919851bc44dd432008c9214f59db"", ""hash_algorithm"": ""sha256"", ""md5"": ""fb511eec4df1e4c3c84cc37b327ed8da"", ""bytes"": 69514, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC4304434.1/PMC4304434.1.xml?md5=fb511eec4df1e4c3c84cc37b327ed8da"", ""provenance_path"": ""data/papers/2015/10.1021__sb500165g/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2015/10.1021__sb500165g/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""ce52ca08bbd97bb94db01e540224ebb8447eed36fb52b7d2da368861abc899c7"", ""hash_algorithm"": ""sha256"", ""md5"": ""28d4679f8b73d00d7217fc8924a14aba"", ""bytes"": 1705481, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb500165g"", ""provenance_path"": ""data/papers/2015/10.1021__sb500165g/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",4,0,0,[],"[""publishedVersion"", ""published_version""]",PMC4304434,already_present,16,13,"[""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_0001.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_0002.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_0003.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_0004.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_0005.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_0006.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m001.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m002.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m003.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m004.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m005.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m006.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb-2014-00165g_m007.jpg"", ""data/papers/2015/10.1021__sb500165g/media/sb500165g_si_001.pdf"", ""data/papers/2015/10.1021__sb500165g/media/sb500165g_si_002.zip"", ""data/papers/2015/10.1021__sb500165g/media/sb500165g_si_003.zip""]",5,0,0,0,False,False
doi:10.1021/sb5001406,10.1021/sb5001406,2015,Meta-Stochastic Simulation of Biochemical Models for Systems and Synthetic Biology,True,False,True,True,False,True,True,1,1,0,1,data/papers/2015/10.1021__sb5001406/publisher/paper.pdf,True,"[""data/papers/2015/10.1021__sb5001406/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb5001406/publisher/paper.pdf""]","[""data/papers/2015/10.1021__sb5001406/publisher/paper.pdf""]",[],[],"[{""path"": ""data/papers/2015/10.1021__sb5001406/publisher/paper.pdf"", ""source"": ""ACS Publications via CU Boulder EZproxy"", ""version"": ""publishedVersion"", ""hash"": ""56b444fc49c970cc662c7ac899d93beba8b0e4d8c1f0ca2586f6a8393ba4d57b"", ""hash_algorithm"": ""sha256"", ""md5"": ""31c949dad2c33d542b3577a8840d6d5f"", ""bytes"": 1601040, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""https://pubs-acs-org.colorado.idm.oclc.org/doi/pdf/10.1021/sb5001406"", ""provenance_path"": ""data/papers/2015/10.1021__sb5001406/publisher.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],"[""publishedVersion""]",,,0,0,[],9,0,0,0,False,False
