record_id,doi,year,title,status,pmcid,versioned_pmcid,pmc_version,pmid,is_pmc_openaccess,is_manuscript,is_retracted,source_version,license_code,package_metadata_url,package_metadata_sha256,pdf_available,xml_available,text_available,media_available_count,image_media_available_count,artifact_downloaded_count,artifact_already_present_count,artifact_failed_count,pdf_local_path,xml_local_path,text_local_path,media_local_paths_json,artifact_checksums_json,xml_url,text_url,limitation,errors_json,manifest_path,retrieved_at
doi:10.1021/sb300036z,10.1021/sb300036z,2012,Promoting Collaborative Interdisciplinary Research at the Duke Center for Systems Biology,author_manuscript_text_already_present,PMC3809907,PMC3809907.1,1,23651152,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3809907.1.json,6c387bf9cdf0a3fb1b33be6d534dfd017ac42d0d27a8a99224796541ecf41ed8,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb300036z/pmc/PMC3809907.1.xml,data/papers/2012/10.1021__sb300036z/pmc/PMC3809907.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb300036z/pmc/PMC3809907.1.xml"", ""md5"": ""24d30042ea8795854a59826a7d7f801a"", ""sha256"": ""0f95cf7e7313f708ec54e5f2ff33e926b04134129b315982ec5ff2964e9390d5""}, {""local_path"": ""data/papers/2012/10.1021__sb300036z/pmc/PMC3809907.1.txt"", ""md5"": ""2312a2b01529a5cda665ad9914a23c2c"", ""sha256"": ""c2e8f6bc9b025bf49d86f0c410783f523a3bb82998c2b24cece73f3951d740b6""}]",s3://pmc-oa-opendata/PMC3809907.1/PMC3809907.1.xml?md5=24d30042ea8795854a59826a7d7f801a,s3://pmc-oa-opendata/PMC3809907.1/PMC3809907.1.txt?md5=2312a2b01529a5cda665ad9914a23c2c,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb300036z/pmc.json,2026-09-03T03:41:37+00:00
doi:10.1021/sb300040v,10.1021/sb300040v,2012,Evolutionary Stability of a Refactored Phage Genome,already_present,PMC3600784,PMC3600784.1,1,23519680,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3600784.1.json,ca896306ddf2dc3d62a10050a5f9f47ec07cef917311c863a518f879835b0331,True,True,True,10,4,0,13,0,data/papers/2012/10.1021__sb300040v/paper.pdf,data/papers/2012/10.1021__sb300040v/pmc/PMC3600784.1.xml,data/papers/2012/10.1021__sb300040v/pmc/PMC3600784.1.txt,"[""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0001.jpg"", ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0002.jpg"", ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0003.jpg"", ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0004.jpg"", ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_001.xls"", ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_002.xls"", ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_003.xls"", ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_004.xls"", ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_005.xls"", ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_006.txt""]","[{""local_path"": ""data/papers/2012/10.1021__sb300040v/paper.pdf"", ""md5"": ""cbd7a31bd952e4402d35292e9c1f72e7"", ""sha256"": ""f5ccbf4589c1c6ff86002447efaddf5f85adc7c135c2738d47b8a7a7fc84a272""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/pmc/PMC3600784.1.xml"", ""md5"": ""a56f3eac7888323d98e325570020d66b"", ""sha256"": ""53553e83d3987e0c2fd3b75664ec13a006a90b11975f5cea464acbe02e637786""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/pmc/PMC3600784.1.txt"", ""md5"": ""c726931677e18a2e3bfb2a92ab7556bd"", ""sha256"": ""0ef6ea29996fdeb842f5667e1931027dcef5974a11c30485e4fa00d1ea7fba40""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0001.jpg"", ""md5"": ""3a626f1511db70a6666ba5df5101c322"", ""sha256"": ""8e8a809fd06e0e2ab2a62b07d0bc709377e0bad1b91b9addf76dfcb55bc048b4""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0002.jpg"", ""md5"": ""a1d62f1b116eec00586c47773c3bcc4e"", ""sha256"": ""b9bd278ad8b23103b0c2608abd0236e393bced0c210b89ef9caf3cbf3650c397""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0003.jpg"", ""md5"": ""8e7895a1da4e522eba23b06753657977"", ""sha256"": ""9179f10f7ffc41a29be9152826cfb8da88047ded924e3ebb01c0196361cce927""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb-2012-00040v_0004.jpg"", ""md5"": ""fbd4feb1e7acc4e108e0d512bca56725"", ""sha256"": ""e492f531e9b5453e44f1e6a2b4d58dfaddd145ec59020bdf800d033d297c91ea""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_001.xls"", ""md5"": ""7eb3f0faa9df2f010b81263e38740333"", ""sha256"": ""913d323a2d9f028b296f166f63ac5809c119cb00be3f1874b4136941376e79fc""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_002.xls"", ""md5"": ""6e03e598b6a4546f502e03bcba269852"", ""sha256"": ""01e6a0c1147da56e91c4f9cac8c3e71e3267f3c8f0f4dcd1e76ca12bbe0ff6c9""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_003.xls"", ""md5"": ""3ae0373b826a1deaa6c59ab4665eaec2"", ""sha256"": ""157aeaee2f27e4ecdade82d080fb3aae0a8375d7b1ea9d98343aab02bd1d131b""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_004.xls"", ""md5"": ""d04c023020c798c572d28eea9f9c31f3"", ""sha256"": ""e05027d1e5602474d0c28e2d9ba137b83c3ce56c842c2dafbcc7d251ff3f141f""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_005.xls"", ""md5"": ""e67c361e18269967b7445de911e1e5aa"", ""sha256"": ""751ca74249863203477c78381b30ea28b41cf0bcd7d600bf78933e9d9d15ce78""}, {""local_path"": ""data/papers/2012/10.1021__sb300040v/media/sb300040v_si_006.txt"", ""md5"": ""d7a65ab8a9d51e925169270ccc528076"", ""sha256"": ""cdcc98acc5de431f027b8f5a71eeb8b91d92a6d9fdc3bb2a34ea01c0a3dcfe0d""}]",s3://pmc-oa-opendata/PMC3600784.1/PMC3600784.1.xml?md5=a56f3eac7888323d98e325570020d66b,s3://pmc-oa-opendata/PMC3600784.1/PMC3600784.1.txt?md5=c726931677e18a2e3bfb2a92ab7556bd,,[],data/papers/2012/10.1021__sb300040v/pmc.json,2026-09-03T03:41:37+00:00
doi:10.1021/sb300041z,10.1021/sb300041z,2012,Effects of Compartment Size on the Kinetics of Intracompartmental Multimeric Protein Synthesis,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb3000436,10.1021/sb3000436,2012,Organization of Synthetic Alphoid DNA Array in Human Artificial Chromosome (HAC) with a Conditional Centromere,author_manuscript_text_already_present,PMC3568986,PMC3568986.1,1,23411994,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3568986.1.json,acca65ff7977852a9c5507704fa36092277597b3bab7cf4a2a3b7b257147251e,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb3000436/pmc/PMC3568986.1.xml,data/papers/2012/10.1021__sb3000436/pmc/PMC3568986.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb3000436/pmc/PMC3568986.1.xml"", ""md5"": ""bb5fb27247bc68a3902d07493ec9f4f4"", ""sha256"": ""e5355a9828fca985795119b7a1f1e77c3f96f9c11d8cfcbb2782ae209e09bcce""}, {""local_path"": ""data/papers/2012/10.1021__sb3000436/pmc/PMC3568986.1.txt"", ""md5"": ""b1408d5cd0fc44ae73174a839933fac0"", ""sha256"": ""848534df314d641bc5371970f18be3e7c675a638028a2dd508bf4cd4a77b3a4b""}]",s3://pmc-oa-opendata/PMC3568986.1/PMC3568986.1.xml?md5=bb5fb27247bc68a3902d07493ec9f4f4,s3://pmc-oa-opendata/PMC3568986.1/PMC3568986.1.txt?md5=b1408d5cd0fc44ae73174a839933fac0,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb3000436/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb300044r,10.1021/sb300044r,2012,A Synthetic Biology Approach to Understanding Cellular Information Processing,author_manuscript_text_already_present,PMC3568971,PMC3568971.1,1,23411668,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3568971.1.json,e51f07c7c63029bd55c9bf5bfc7e51edf5a72528ae388485903cdc3efc7f407f,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb300044r/pmc/PMC3568971.1.xml,data/papers/2012/10.1021__sb300044r/pmc/PMC3568971.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb300044r/pmc/PMC3568971.1.xml"", ""md5"": ""5b3ae45055bdef00213e21bda184c508"", ""sha256"": ""025ca757e65bee0be588799fd8734eaae200bc57bcf2f5b848f6a059f5158a5b""}, {""local_path"": ""data/papers/2012/10.1021__sb300044r/pmc/PMC3568971.1.txt"", ""md5"": ""4945dd621e89f80707f10bf48d9550fc"", ""sha256"": ""ac6fd56d33d17bebab5802d043373bf5476fbfee03514af79def62ca390fe6c3""}]",s3://pmc-oa-opendata/PMC3568971.1/PMC3568971.1.xml?md5=5b3ae45055bdef00213e21bda184c508,s3://pmc-oa-opendata/PMC3568971.1/PMC3568971.1.txt?md5=4945dd621e89f80707f10bf48d9550fc,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb300044r/pmc.json,2026-09-03T03:41:37+00:00
doi:10.1021/sb300045j,10.1021/sb300045j,2012,Rapid Synthesis of Defined Eukaryotic Promoter Libraries,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb300049p,10.1021/sb300049p,2012,"Genome Replication, Synthesis, and Assembly of the Bacteriophage T7 in a Single Cell-Free Reaction",not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb300050j,10.1021/sb300050j,2012,Dimerization-Dependent Green and Yellow Fluorescent Proteins,pmc_metadata_failed,PMC3653836,PMC3653836.1,,23656278,,,,,,,,,,,,,,,,,,,[],[],,,,"[""HTTPStatusError: Client error '404 Not Found' for url 'https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3653836.1.json'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404""]",,
doi:10.1021/sb300052u,10.1021/sb300052u,2012,Refactored M13 Bacteriophage as a Platform for Tumor Cell Imaging and Drug Delivery,author_manuscript_text_already_present,PMC3905571,PMC3905571.1,1,23656279,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3905571.1.json,a457f3fe2ca41df4ec7b6f1be4c46882d7331bc34dbda15af22ec7ca7cb833bf,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb300052u/pmc/PMC3905571.1.xml,data/papers/2012/10.1021__sb300052u/pmc/PMC3905571.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb300052u/pmc/PMC3905571.1.xml"", ""md5"": ""6b96d8f49786abfbb6dd52085ddb2f02"", ""sha256"": ""383b3d4b6aae7014251e03f056a51c56e7523ed4abc38562d05a0a48b8ecb7ac""}, {""local_path"": ""data/papers/2012/10.1021__sb300052u/pmc/PMC3905571.1.txt"", ""md5"": ""d0b04a8678fa5b2aa8b495c0d18e3bfa"", ""sha256"": ""c55d8c6e7519014682f6c28d7e24e9aa571a2d82ad7f18bd09aabc1e904a61c7""}]",s3://pmc-oa-opendata/PMC3905571.1/PMC3905571.1.xml?md5=6b96d8f49786abfbb6dd52085ddb2f02,s3://pmc-oa-opendata/PMC3905571.1/PMC3905571.1.txt?md5=d0b04a8678fa5b2aa8b495c0d18e3bfa,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb300052u/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb300053s,10.1021/sb300053s,2012,Engineering Integrated Digital Circuits with Allosteric Ribozymes for Scaling up Molecular Computation and Diagnostics,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb300054p,10.1021/sb300054p,2012,Scalable Plasmid Transfer using Engineered P1-based Phagemids,author_manuscript_text_already_present,PMC3804010,PMC3804010.1,1,23656280,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3804010.1.json,0832509ac6c635b61b2c545a5730ed3ab86f5abfff35a331ceea9f3778fe6655,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb300054p/pmc/PMC3804010.1.xml,data/papers/2012/10.1021__sb300054p/pmc/PMC3804010.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb300054p/pmc/PMC3804010.1.xml"", ""md5"": ""215e3e942c8d925422a266af98821688"", ""sha256"": ""6b197dcd8554e7a32c5ceb1b067f0f8b2bb855371977f7022c936231d7d5855d""}, {""local_path"": ""data/papers/2012/10.1021__sb300054p/pmc/PMC3804010.1.txt"", ""md5"": ""aca4d83e97f7d534891e7da01dd98e30"", ""sha256"": ""9a9724b806d50094b0207ccd56816cc2bea24e89a0c00519e95b5a07640c0c01""}]",s3://pmc-oa-opendata/PMC3804010.1/PMC3804010.1.xml?md5=215e3e942c8d925422a266af98821688,s3://pmc-oa-opendata/PMC3804010.1/PMC3804010.1.txt?md5=aca4d83e97f7d534891e7da01dd98e30,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb300054p/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb3000589,10.1021/sb3000589,2012,Stable Maintenance of Multiple Plasmids in E. coli Using a Single Selective Marker,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb3000595,10.1021/sb3000595,2012,Engineered E. coli That Detect and Respond to Gut Inflammation through Nitric Oxide Sensing,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb300060e,10.1021/sb300060e,2012,Genetic Circuits in Salmonella typhimurium,already_present,PMC3477097,PMC3477097.1,1,23097749,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3477097.1.json,45f264ac0538dcbb3448853fc6966dbc7b40e1509a14e5dddb30755e49416d25,True,True,True,6,5,0,9,0,data/papers/2012/10.1021__sb300060e/paper.pdf,data/papers/2012/10.1021__sb300060e/pmc/PMC3477097.1.xml,data/papers/2012/10.1021__sb300060e/pmc/PMC3477097.1.txt,"[""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0001.jpg"", ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0002.jpg"", ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0003.jpg"", ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0004.jpg"", ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0005.jpg"", ""data/papers/2012/10.1021__sb300060e/media/sb300060e_si_001.pdf""]","[{""local_path"": ""data/papers/2012/10.1021__sb300060e/paper.pdf"", ""md5"": ""eb0d519d43185a812a6a551283386668"", ""sha256"": ""f80d60625957e461fd0845b9bf180e8230e11a7dfee4722122876a6191ec6354""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/pmc/PMC3477097.1.xml"", ""md5"": ""a740dfcf8d97724400064a8caf65bfa5"", ""sha256"": ""cecf1def1b9a13b27409f1905320631d0144894fb9fa6a1e7fa7500e679c1de5""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/pmc/PMC3477097.1.txt"", ""md5"": ""d62defeef3d8f41dd1862dbf792e60d1"", ""sha256"": ""910039232a1ee778f4fca0262ee69d9ac17c61291c281ff8e384af3cc77cc28a""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0001.jpg"", ""md5"": ""29bc5902b7cdaca629e16737b2d0c810"", ""sha256"": ""d38397fa5a841083b504cf59941b4ad1ce5f7fe339d16034637ba67e3042e87c""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0002.jpg"", ""md5"": ""a3a90136f99a9337e369f2b7c61b839a"", ""sha256"": ""2b334b2b81d17c8fdfdfacf3b7804a8db1ba276fe2c97027fcc77a694d4a1845""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0003.jpg"", ""md5"": ""8117fa01736a508a0bbae4d2b445b6f3"", ""sha256"": ""6af73c7be743fc218540488d3632c722ccc0babbb78df7b04ea0fb883a5d07fd""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0004.jpg"", ""md5"": ""4e00cfe59619df7bf1dd94e5e1d8ca9c"", ""sha256"": ""0681ae64d68e08afe696cff1898dd771e06dcc130a58d4ff73d364bef2c48bb7""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/media/sb-2012-00060e_0005.jpg"", ""md5"": ""870f62c588ed11d599dd4460f91bb5e5"", ""sha256"": ""59173456e2261b17c4f434f9f16065edecb04a5e16ea73e0ace219b5739961b3""}, {""local_path"": ""data/papers/2012/10.1021__sb300060e/media/sb300060e_si_001.pdf"", ""md5"": ""b74d34e68d193f753dd5ed19b1353512"", ""sha256"": ""e33e938f0413872808495c81bada6a5cfcedc21e824e29e42873fefb8981d585""}]",s3://pmc-oa-opendata/PMC3477097.1/PMC3477097.1.xml?md5=a740dfcf8d97724400064a8caf65bfa5,s3://pmc-oa-opendata/PMC3477097.1/PMC3477097.1.txt?md5=d62defeef3d8f41dd1862dbf792e60d1,,[],data/papers/2012/10.1021__sb300060e/pmc.json,2026-09-03T03:41:37+00:00
doi:10.1021/sb3000639,10.1021/sb3000639,2012,In Vivo Gene Expression Dynamics of Tumor-Targeted Bacteria,already_present,PMC3477096,PMC3477096.1,1,23097750,True,False,False,published_version,,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3477096.1.json,ce3aa29148fc33482f5814de2f3e11aad8670eb482274b98c6f2bfd0f1547368,True,True,True,6,5,0,9,0,data/papers/2012/10.1021__sb3000639/paper.pdf,data/papers/2012/10.1021__sb3000639/pmc/PMC3477096.1.xml,data/papers/2012/10.1021__sb3000639/pmc/PMC3477096.1.txt,"[""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0001.jpg"", ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0003.jpg"", ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0004.jpg"", ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0005.jpg"", ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0006.jpg"", ""data/papers/2012/10.1021__sb3000639/media/sb3000639_si_001.pdf""]","[{""local_path"": ""data/papers/2012/10.1021__sb3000639/paper.pdf"", ""md5"": ""23296e6cacb1adbfefc768f86fe76f42"", ""sha256"": ""46214b47fba9e75889827bdeac259b3071427504b0d38e7169e922192a981480""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/pmc/PMC3477096.1.xml"", ""md5"": ""f1951831531bc208ea092f2c94f741ee"", ""sha256"": ""a695fbcf9aca62dc5440547e7d892a99ff10bd5867c79d306ae8a90ceffa8c02""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/pmc/PMC3477096.1.txt"", ""md5"": ""bf0c07926d0ca2d7c1bed20589d9e8b7"", ""sha256"": ""0fdee318a59571d5ff3ca3aa6c57ba118badff8f54eb9e9a6e193709128acbea""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0001.jpg"", ""md5"": ""6940226552a66c793ec119881d75d3a7"", ""sha256"": ""599fbbcaf639f055a0897a7c5cb894e19079f033b444addc28bbd791a986d48c""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0003.jpg"", ""md5"": ""0c54edeb110cffa49623aa66a574ece9"", ""sha256"": ""36645b17f3dd59d0729a17083883ae6abb52c88fa66bcd0eddbb26de8b2ab3c7""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0004.jpg"", ""md5"": ""31a70ea253f5b481067d89062f11385b"", ""sha256"": ""d24e6377de8f3a94034e438f4d4532184ad2d751baa11cef283d3acd439d2f21""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0005.jpg"", ""md5"": ""19b8911d6da0a2894ed7631321eb0c23"", ""sha256"": ""cb3cb788748fff2af54722f390e634d52519fa66b8428c7b0f183fefa87d7e61""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/media/sb-2012-000639_0006.jpg"", ""md5"": ""699e2bfb9283c717d59a53494d420f5f"", ""sha256"": ""a24f5ebbaf9c482c32b96d8bf2d0102e940b2258ad7c377271f72381a7b84bca""}, {""local_path"": ""data/papers/2012/10.1021__sb3000639/media/sb3000639_si_001.pdf"", ""md5"": ""c5d725e6aa63ecff6a10d20565f4474e"", ""sha256"": ""56493893f3ae869976addbd5f44d832f0f2087719628102115ac895bc184bc2d""}]",s3://pmc-oa-opendata/PMC3477096.1/PMC3477096.1.xml?md5=f1951831531bc208ea092f2c94f741ee,s3://pmc-oa-opendata/PMC3477096.1/PMC3477096.1.txt?md5=bf0c07926d0ca2d7c1bed20589d9e8b7,,[],data/papers/2012/10.1021__sb3000639/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb300071a,10.1021/sb300071a,2012,Rational Design ofEscherichia coliforl-Isoleucine Production,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb300074k,10.1021/sb300074k,2012,From Fields to Fuels: Recent Advances in the Microbial Production of Biofuels,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb3000782,10.1021/sb3000782,2012,A Synthetic Biology Approach to Engineer a Functional Reversal of the β-Oxidation Cycle,not_in_pmc,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,"[""Identifier not found in PMC""]",,
doi:10.1021/sb3000832,10.1021/sb3000832,2012,Genetic Circuit Performance under Conditions Relevant for Industrial Bioreactors,author_manuscript_text_already_present,PMC3904225,PMC3904225.1,1,23656232,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3904225.1.json,1f3b33561d855786f8892fa22b2b10a3b23fcb484d3c479ff807169805348bac,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb3000832/pmc/PMC3904225.1.xml,data/papers/2012/10.1021__sb3000832/pmc/PMC3904225.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb3000832/pmc/PMC3904225.1.xml"", ""md5"": ""aa259f4dae5437d4cf73dcb6edb7e681"", ""sha256"": ""cbc1921c56e386dc04740cdfb4f4af79bb6987fe10f822208e1884fe70b55c39""}, {""local_path"": ""data/papers/2012/10.1021__sb3000832/pmc/PMC3904225.1.txt"", ""md5"": ""084e186f309bb828453ea261192679e2"", ""sha256"": ""734525cc2b52a9c67eba61dd9af2a5c363d094d1b1259ab8e0b527fb431934cd""}]",s3://pmc-oa-opendata/PMC3904225.1/PMC3904225.1.xml?md5=aa259f4dae5437d4cf73dcb6edb7e681,s3://pmc-oa-opendata/PMC3904225.1/PMC3904225.1.txt?md5=084e186f309bb828453ea261192679e2,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb3000832/pmc.json,2026-09-03T03:41:38+00:00
doi:10.1021/sb3000904,10.1021/sb3000904,2012,A Heritable Recombination System for Synthetic Darwinian Evolution in Yeast,author_manuscript_text_already_present,PMC3569010,PMC3569010.1,1,23412545,False,True,False,author_manuscript,TDM,https://pmc-oa-opendata.s3.amazonaws.com/metadata/PMC3569010.1.json,2f87b3dd2aa70f7ea534e45ba20012285e9e576199353ca3884fdf1fddbdf15d,False,True,True,0,0,0,2,0,,data/papers/2012/10.1021__sb3000904/pmc/PMC3569010.1.xml,data/papers/2012/10.1021__sb3000904/pmc/PMC3569010.1.txt,[],"[{""local_path"": ""data/papers/2012/10.1021__sb3000904/pmc/PMC3569010.1.xml"", ""md5"": ""57011cc4c69899666bb468753ba2a9b9"", ""sha256"": ""b16093d58b68b01b4ba3fb59ca0c45f0e6e68d09f5c462fb3b4a12d24f0cb929""}, {""local_path"": ""data/papers/2012/10.1021__sb3000904/pmc/PMC3569010.1.txt"", ""md5"": ""0afffe36973e0b88b1111c9caec4bcc5"", ""sha256"": ""45cb04ed5c4bbd1cf9d702a35cd1cab45b5d777eb586291aa23c00f0774ce9c6""}]",s3://pmc-oa-opendata/PMC3569010.1/PMC3569010.1.xml?md5=57011cc4c69899666bb468753ba2a9b9,s3://pmc-oa-opendata/PMC3569010.1/PMC3569010.1.txt?md5=0afffe36973e0b88b1111c9caec4bcc5,"PMC does not distribute PDF, media, or supplementary files for this non-open author manuscript; the available XML and plain text were acquired instead.",[],data/papers/2012/10.1021__sb3000904/pmc.json,2026-09-03T03:41:38+00:00
